"geneID"	"Function"
"1401"	"Rsub_03396"	"DPM1; dolichol-phosphate mannosyltransferase [EC:2.4.1.83]"
"1402"	"Rsub_03397"	"hypothetical_protein"
"1403"	"Rsub_03398"	"PSMD1, RPN2; 26S proteasome regulatory subunit N2"
"1404"	"Rsub_02373"	"NDUFS4; NADH dehydrogenase (ubiquinone) Fe-S protein 4"
"1405"	"Rsub_02377"	"hypothetical_protein"
"1406"	"Rsub_02378"	"THI4, THI1; cysteine-dependent adenosine diphosphate thiazole synthase [EC:2.4.2.60]"
"1407"	"Rsub_02379"	"hypothetical_protein"
"1408"	"Rsub_02381"	"TC.NCS1; nucleobase:cation symporter-1, NCS1 family"
"1409"	"Rsub_02385"	"serB, PSPH; phosphoserine phosphatase [EC:3.1.3.3]"
"1410"	"Rsub_02386"	"SNRPE, SME; small nuclear ribonucleoprotein E"
"1411"	"Rsub_02387"	"SHOC2, SUR8; leucine-rich repeat protein SHOC2"
"1412"	"Rsub_02388"	"XPA; DNA-repair protein complementing XP-A cells"
"1413"	"Rsub_02389"	"hypothetical_protein"
"1414"	"Rsub_02390"	"E5.2.1.8; peptidylprolyl isomerase [EC:5.2.1.8]"
"1415"	"Rsub_02393"	"E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]"
"1416"	"Rsub_02394"	"MBF1; putative transcription factor"
"1417"	"Rsub_02395"	"KIFC2_3; kinesin family member C2/C3"
"1418"	"Rsub_02396"	"hypothetical_protein"
"1419"	"Rsub_02398"	"DNAJC7; DnaJ homolog subfamily C member 7"
"1420"	"Rsub_02402"	"hypothetical_protein"
"1421"	"Rsub_02403"	"ISCA2; iron-sulfur cluster assembly 2"
"1422"	"Rsub_02404"	"hypothetical_protein"
"1423"	"Rsub_02407"	"ACP7; acid phosphatase type 7"
"1424"	"Rsub_02409"	"APC8, CDC23; anaphase-promoting complex subunit 8"
"1425"	"Rsub_02411"	"ispD; 2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [EC:2.7.7.60]"
"1426"	"Rsub_02413"	"ASF1; histone chaperone ASF1"
"1427"	"Rsub_02414"	"EIF2S3; translation initiation factor 2 subunit 3"
"1428"	"Rsub_02415"	"hypothetical_protein"
"1429"	"Rsub_02416"	"hypothetical_protein"
"1430"	"Rsub_02417"	"hypothetical_protein"
"1431"	"Rsub_02418"	"hypothetical_protein"
"1432"	"Rsub_02428"	"ASP5; aspartate aminotransferase, chloroplastic [EC:2.6.1.1]"
"1433"	"Rsub_02432"	"SYMPK; symplekin"
"1434"	"Rsub_02435"	"hypothetical_protein"
"1435"	"Rsub_02438"	"hemA; glutamyl-tRNA reductase [EC:1.2.1.70]"
"1436"	"Rsub_02439"	"hypothetical_protein"
"1437"	"Rsub_02441"	"hypothetical_protein"
"1438"	"Rsub_02443"	"hypothetical_protein"
"1439"	"Rsub_02446"	"NNT; proton-translocating NAD(P)+ transhydrogenase [EC:7.1.1.1]"
"1440"	"Rsub_02447"	"ATG5; autophagy-related protein 5"
"1441"	"Rsub_02448"	"CTNNBL1; beta-catenin-like protein 1"
"1442"	"Rsub_02449"	"hypothetical_protein"
"1443"	"Rsub_02451"	"POLA1; DNA polymerase alpha subunit A [EC:2.7.7.7]"
"1444"	"Rsub_02453"	"PPCDC, coaC; phosphopantothenoylcysteine decarboxylase [EC:4.1.1.36]"
"1445"	"Rsub_02455"	"UBE2O; ubiquitin-conjugating enzyme E2 O [EC:2.3.2.24]"
"1446"	"Rsub_02456"	"hypothetical_protein"
"1447"	"Rsub_02458"	"hypothetical_protein"
"1448"	"Rsub_02459"	"PFAS, purL; phosphoribosylformylglycinamidine synthase [EC:6.3.5.3]"
"1449"	"Rsub_02461"	"hypothetical_protein"
"1450"	"Rsub_02462"	"mnmE, trmE, MSS1; tRNA modification GTPase [EC:3.6.-.-]"
"1451"	"Rsub_02470"	"hypothetical_protein"
"1452"	"Rsub_02471"	"COQ5; 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.201]"
"1453"	"Rsub_02473"	"hypothetical_protein"
"1454"	"Rsub_02477"	"hypothetical_protein"
"1455"	"Rsub_02478"	"hypothetical_protein"
"1456"	"Rsub_02480"	"glyA, SHMT; glycine hydroxymethyltransferase [EC:2.1.2.1]"
"1457"	"Rsub_02482"	"hypothetical_protein"
"1458"	"Rsub_02483"	"hypothetical_protein"
"1459"	"Rsub_02486"	"ispE; 4-diphosphocytidyl-2-C-methyl-D-erythritol kinase [EC:2.7.1.148]"
"1460"	"Rsub_02487"	"AIFM2; apoptosis-inducing factor 2"
"1461"	"Rsub_02488"	"hypothetical_protein"
"1462"	"Rsub_02495"	"hypothetical_protein"
"1463"	"Rsub_02497"	"RSA4, NLE1; ribosome assembly protein 4"
"1464"	"Rsub_02498"	"hypothetical_protein"
"1465"	"Rsub_02499"	"hypothetical_protein"
"1466"	"Rsub_02506"	"MRS2, MFM1; magnesium transporter"
"1467"	"Rsub_02507"	"hypothetical_protein"
"1468"	"Rsub_03400"	"gyrA; DNA gyrase subunit A [EC:5.6.2.2]"
"1469"	"Rsub_03406"	"hypothetical_protein"
"1470"	"Rsub_03408"	"TTDA, GTF2H5, TFB5; TFIIH basal transcription factor complex TTD-A subunit"
"1471"	"Rsub_03411"	"hypothetical_protein"
"1472"	"Rsub_03419"	"hypothetical_protein"
"1473"	"Rsub_03420"	"ptrB; oligopeptidase B [EC:3.4.21.83]"
"1474"	"Rsub_03422"	"hypothetical_protein"
"1475"	"Rsub_03423"	"hypothetical_protein"
"1476"	"Rsub_03424"	"hypothetical_protein"
"1477"	"Rsub_03426"	"hypothetical_protein"
"1478"	"Rsub_03427"	"hypothetical_protein"
"1479"	"Rsub_03429"	"hypothetical_protein"
"1480"	"Rsub_03430"	"hypothetical_protein"
"1481"	"Rsub_03432"	"ZDHHC13_17, HIP14; palmitoyltransferase ZDHHC13/17 [EC:2.3.1.225]"
"1482"	"Rsub_03434"	"hypothetical_protein"
"1483"	"Rsub_03435"	"hypothetical_protein"
"1484"	"Rsub_03436"	"hypothetical_protein"
"1485"	"Rsub_03437"	"GPN; GPN-loop GTPase"
"1486"	"Rsub_03438"	"PSMC4, RPT3; 26S proteasome regulatory subunit T3"
"1487"	"Rsub_03443"	"hypothetical_protein"
"1488"	"Rsub_03444"	"hypothetical_protein"
"1489"	"Rsub_03446"	"RP-S14e, RPS14; small subunit ribosomal protein S14e"
"1490"	"Rsub_03447"	"PCYT1; choline-phosphate cytidylyltransferase [EC:2.7.7.15]"
"1491"	"Rsub_03448"	"RP-L35e, RPL35; large subunit ribosomal protein L35e"
"1492"	"Rsub_03453"	"hypothetical_protein"
"1493"	"Rsub_03454"	"hypothetical_protein"
"1494"	"Rsub_03455"	"hypothetical_protein"
"1495"	"Rsub_03457"	"hypothetical_protein"
"1496"	"Rsub_03461"	"STXBP1, MUNC18-1; syntaxin-binding protein 1"
"1497"	"Rsub_03464"	"hypothetical_protein"
"1498"	"Rsub_03465"	"hypothetical_protein"
"1499"	"Rsub_03467"	"hypothetical_protein"
"1500"	"Rsub_03470"	"TTC21B, IFT139B; tetratricopeptide repeat protein 21B"
"1501"	"Rsub_03471"	"BUD23; 18S rRNA (guanine1575-N7)-methyltransferase [EC:2.1.1.309]"
"1502"	"Rsub_03473"	"hypothetical_protein"
"1503"	"Rsub_03475"	"MAN2C1; alpha-mannosidase [EC:3.2.1.24]"
"1504"	"Rsub_03476"	"hypothetical_protein"
"1505"	"Rsub_03477"	"hypothetical_protein"
"1506"	"Rsub_03480"	"E3.1.1.45; carboxymethylenebutenolidase [EC:3.1.1.45]"
"1507"	"Rsub_03482"	"SPCS3, SPC3; signal peptidase complex subunit 3 [EC:3.4.-.-]"
"1508"	"Rsub_03483"	"hypothetical_protein"
"1509"	"Rsub_03484"	"gidB, rsmG; 16S rRNA (guanine527-N7)-methyltransferase [EC:2.1.1.170]"
"1510"	"Rsub_03485"	"hypothetical_protein"
"1511"	"Rsub_03486"	"TIM13; mitochondrial import inner membrane translocase subunit TIM13"
"1512"	"Rsub_03488"	"FANCL, PHF9; E3 ubiquitin-protein ligase FANCL [EC:2.3.2.27]"
"1513"	"Rsub_03489"	"hypothetical_protein"
"1514"	"Rsub_03491"	"UTP3, SAS10; U3 small nucleolar RNA-associated protein 3"
"1515"	"Rsub_03492"	"hypothetical_protein"
"1516"	"Rsub_03493"	"hypothetical_protein"
"1517"	"Rsub_03494"	"hypothetical_protein"
"1518"	"Rsub_03495"	"hypothetical_protein"
"1519"	"Rsub_03499"	"WDR61, REC14, SKI8; WD repeat-containing protein 61"
"1520"	"Rsub_03501"	"hypothetical_protein"
"1521"	"Rsub_03508"	"punA, PNP; purine-nucleoside phosphorylase [EC:2.4.2.1]"
"1522"	"Rsub_03511"	"PC, pyc; pyruvate carboxylase [EC:6.4.1.1]"
"1523"	"Rsub_03516"	"UTP14; U3 small nucleolar RNA-associated protein 14"
"1524"	"Rsub_03524"	"ENDOG; endonuclease G, mitochondrial"
"1525"	"Rsub_03525"	"ACTL6A, INO80K; actin-like protein 6A"
"1526"	"Rsub_03526"	"hypothetical_protein"
"1527"	"Rsub_03529"	"PTC7, PPTC7; protein phosphatase PTC7 [EC:3.1.3.16]"
"1528"	"Rsub_03530"	"hypothetical_protein"
"1529"	"Rsub_03531"	"hypothetical_protein"
"1530"	"Rsub_03533"	"PSMB4; 20S proteasome subunit beta 7 [EC:3.4.25.1]"
"1531"	"Rsub_03538"	"TPS; trehalose 6-phosphate synthase/phosphatase [EC:2.4.1.15 3.1.3.12]"
"1532"	"Rsub_03114"	"ndh; NADH:quinone reductase (non-electrogenic) [EC:1.6.5.9]"
"1533"	"Rsub_03116"	"rnz; ribonuclease Z [EC:3.1.26.11]"
"1534"	"Rsub_03119"	"NCAPD3; condensin-2 complex subunit D3"
"1535"	"Rsub_03120"	"ADK, adoK; adenosine kinase [EC:2.7.1.20]"
"1536"	"Rsub_03123"	"hypothetical_protein"
"1537"	"Rsub_03124"	"TUBG; tubulin gamma"
"1538"	"Rsub_03125"	"SCYL2; SCY1-like protein 2"
"1539"	"Rsub_03132"	"spoU; RNA methyltransferase, TrmH family"
"1540"	"Rsub_03135"	"TIM44; mitochondrial import inner membrane translocase subunit TIM44"
"1541"	"Rsub_03137"	"ATP13A1, SPF1; manganese-transporting P-type ATPase [EC:7.2.2.-]"
"1542"	"Rsub_03138"	"hypothetical_protein"
"1543"	"Rsub_03142"	"hypothetical_protein"
"1544"	"Rsub_03144"	"SLC20A, PIT; solute carrier family 20 (sodium-dependent phosphate transporter)"
"1545"	"Rsub_03145"	"hypothetical_protein"
"1546"	"Rsub_03146"	"engA, der; GTPase"
"1547"	"Rsub_03148"	"KIN; DNA/RNA-binding protein KIN17"
"1548"	"Rsub_03149"	"STT3; dolichyl-diphosphooligosaccharide---protein glycosyltransferase [EC:2.4.99.18]"
"1549"	"Rsub_03156"	"hypothetical_protein"
"1550"	"Rsub_03159"	"hypothetical_protein"
"1551"	"Rsub_03161"	"hypothetical_protein"
"1552"	"Rsub_03162"	"trpG; anthranilate synthase component II [EC:4.1.3.27]"
"1553"	"Rsub_03163"	"ATP23, XRCC6BP1; mitochondrial inner membrane protease ATP23 [EC:3.4.24.-]"
"1554"	"Rsub_03164"	"hypothetical_protein"
"1555"	"Rsub_03165"	"WNK, PRKWNK; WNK lysine deficient protein kinase [EC:2.7.11.1]"
"1556"	"Rsub_03166"	"ALG7; UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase [EC:2.7.8.15]"
"1557"	"Rsub_03168"	"hypothetical_protein"
"1558"	"Rsub_03172"	"TBC1D15; TBC1 domain family member 15"
"1559"	"Rsub_03174"	"PAXIP1, PTIP; PAX-interacting protein 1"
"1560"	"Rsub_03178"	"hypothetical_protein"
"1561"	"Rsub_03179"	"hypothetical_protein"
"1562"	"Rsub_03180"	"PDR, CDR1; ATP-binding cassette, subfamily G (WHITE), member 2, PDR"
"1563"	"Rsub_03181"	"SNRP70; U1 small nuclear ribonucleoprotein 70kDa"
"1564"	"Rsub_03182"	"hypothetical_protein"
"1565"	"Rsub_03185"	"PSMA3; 20S proteasome subunit alpha 7 [EC:3.4.25.1]"
"1566"	"Rsub_03187"	"hypothetical_protein"
"1567"	"Rsub_03188"	"zntA; Zn2+/Cd2+-exporting ATPase [EC:7.2.2.12 7.2.2.21]"
"1568"	"Rsub_03189"	"hypothetical_protein"
"1569"	"Rsub_03190"	"hypothetical_protein"
"1570"	"Rsub_03191"	"hypothetical_protein"
"1571"	"Rsub_03192"	"ABCC10; ATP-binding cassette, subfamily C (CFTR/MRP), member 10"
"1572"	"Rsub_03195"	"prfA, MTRF1, MRF1; peptide chain release factor 1"
"1573"	"Rsub_03203"	"hypothetical_protein"
"1574"	"Rsub_03204"	"TP53RK, PRPK, BUD32; TP53 regulating kinase and related kinases [EC:2.7.11.1]"
"1575"	"Rsub_03209"	"IDH1, IDH2, icd; isocitrate dehydrogenase [EC:1.1.1.42]"
"1576"	"Rsub_03210"	"WWOX; WW domain-containing oxidoreductase"
"1577"	"Rsub_03213"	"hypothetical_protein"
"1578"	"Rsub_03214"	"ATP1A; sodium/potassium-transporting ATPase subunit alpha [EC:7.2.2.13]"
"1579"	"Rsub_03215"	"hypothetical_protein"
"1580"	"Rsub_03216"	"SLC24A6, NCKX6; solute carrier family 24 (sodium/potassium/calcium exchanger), member 6"
"1581"	"Rsub_03217"	"E3.2.1.25, MANBA, manB; beta-mannosidase [EC:3.2.1.25]"
"1582"	"Rsub_03218"	"hypothetical_protein"
"1583"	"Rsub_03221"	"hypothetical_protein"
"1584"	"Rsub_03222"	"hypothetical_protein"
"1585"	"Rsub_03228"	"pnp, PNPT1; polyribonucleotide nucleotidyltransferase [EC:2.7.7.8]"
"1586"	"Rsub_03229"	"hypothetical_protein"
"1587"	"Rsub_03233"	"psaH; photosystem I subunit VI"
"1588"	"Rsub_03234"	"hypothetical_protein"
"1589"	"Rsub_03237"	"hypothetical_protein"
"1590"	"Rsub_03238"	"PDIA6, TXNDC7; protein disulfide-isomerase A6 [EC:5.3.4.1]"
"1591"	"Rsub_03242"	"prfA, MTRF1, MRF1; peptide chain release factor 1"
"1592"	"Rsub_03244"	"RP-L35e, RPL35; large subunit ribosomal protein L35e"
"1593"	"Rsub_03246"	"HTATIP2; oxidoreductase [EC:1.1.1.-]"
"1594"	"Rsub_03247"	"CHMP2A; charged multivesicular body protein 2A"
"1595"	"Rsub_03248"	"MAO, aofH; monoamine oxidase [EC:1.4.3.4]"
"1596"	"Rsub_02976"	"SMARCC; SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily C"
"1597"	"Rsub_02981"	"NAA10_11, ARD1_2; N-alpha-acetyltransferase 10/11 [EC:2.3.1.255]"
"1598"	"Rsub_02986"	"hypothetical_protein"
"1599"	"Rsub_02989"	"DRAP1, NC2-alpha; Dr1-associated corepressor"
"1600"	"Rsub_02990"	"SYP7; syntaxin of plants SYP7"
"1601"	"Rsub_02992"	"E2.7.12.1; dual-specificity kinase [EC:2.7.12.1]"
"1602"	"Rsub_02994"	"hypothetical_protein"
"1603"	"Rsub_02995"	"hypothetical_protein"
"1604"	"Rsub_02996"	"UTP6; U3 small nucleolar RNA-associated protein 6"
"1605"	"Rsub_03001"	"dusA; tRNA-dihydrouridine synthase A [EC:1.-.-.-]"
"1606"	"Rsub_03002"	"COPG; coatomer subunit gamma"
"1607"	"Rsub_03004"	"hypothetical_protein"
"1608"	"Rsub_03005"	"hypothetical_protein"
"1609"	"Rsub_03006"	"hypothetical_protein"
"1610"	"Rsub_03007"	"hypothetical_protein"
"1611"	"Rsub_03009"	"EARS, gltX; glutamyl-tRNA synthetase [EC:6.1.1.17]"
"1612"	"Rsub_03010"	"WWOX; WW domain-containing oxidoreductase"
"1613"	"Rsub_03011"	"hypothetical_protein"
"1614"	"Rsub_03014"	"DDO; D-aspartate oxidase [EC:1.4.3.1]"
"1615"	"Rsub_03016"	"hypothetical_protein"
"1616"	"Rsub_03017"	"hypothetical_protein"
"1617"	"Rsub_03020"	"ALG14; beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.141]"
"1618"	"Rsub_03022"	"hypothetical_protein"
"1619"	"Rsub_03023"	"TRPO3, MTR10; transportin-3"
"1620"	"Rsub_03024"	"hypothetical_protein"
"1621"	"Rsub_03031"	"SNRPA1; U2 small nuclear ribonucleoprotein A'"
"1622"	"Rsub_03032"	"hypothetical_protein"
"1623"	"Rsub_03033"	"SMC4; structural maintenance of chromosome 4"
"1624"	"Rsub_03034"	"hypothetical_protein"
"1625"	"Rsub_03035"	"hypothetical_protein"
"1626"	"Rsub_03036"	"hypothetical_protein"
"1627"	"Rsub_03037"	"hypothetical_protein"
"1628"	"Rsub_03038"	"H4; histone H4"
"1629"	"Rsub_03040"	"glmS, GFPT; glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]"
"1630"	"Rsub_03047"	"pip; proline iminopeptidase [EC:3.4.11.5]"
"1631"	"Rsub_03051"	"H3; histone H3"
"1632"	"Rsub_03053"	"hypothetical_protein"
"1633"	"Rsub_03054"	"hypothetical_protein"
"1634"	"Rsub_03055"	"hypothetical_protein"
"1635"	"Rsub_03056"	"hypothetical_protein"
"1636"	"Rsub_03057"	"PPOX; pyridoxal 5'-phosphate synthase / NAD(P)H-hydrate epimerase [EC:1.4.3.5 5.1.99.6]"
"1637"	"Rsub_03058"	"UCHL5, UCH37; ubiquitin carboxyl-terminal hydrolase L5 [EC:3.4.19.12]"
"1638"	"Rsub_03059"	"AL; PHD finger protein ALFIN-LIKE"
"1639"	"Rsub_03060"	"hypothetical_protein"
"1640"	"Rsub_03062"	"hypothetical_protein"
"1641"	"Rsub_03066"	"SOD2; superoxide dismutase, Fe-Mn family [EC:1.15.1.1]"
"1642"	"Rsub_03072"	"hypothetical_protein"
"1643"	"Rsub_03073"	"hypothetical_protein"
"1644"	"Rsub_03076"	"PILS, ECM3; auxin efflux carrier family protein"
"1645"	"Rsub_03078"	"hypothetical_protein"
"1646"	"Rsub_03081"	"TRMT2A; tRNA (uracil-5-)-methyltransferase [EC:2.1.1.-]"
"1647"	"Rsub_03082"	"ALDO; fructose-bisphosphate aldolase, class I [EC:4.1.2.13]"
"1648"	"Rsub_03083"	"REV3L, POLZ; DNA polymerase zeta [EC:2.7.7.7]"
"1649"	"Rsub_03084"	"CHD4, MI2B; chromodomain-helicase-DNA-binding protein 4 [EC:5.6.2.-]"
"1650"	"Rsub_03085"	"hypothetical_protein"
"1651"	"Rsub_03086"	"hypothetical_protein"
"1652"	"Rsub_03088"	"RP-L34, MRPL34, rpmH; large subunit ribosomal protein L34"
"1653"	"Rsub_03089"	"hypothetical_protein"
"1654"	"Rsub_03092"	"lipA, LIAS, LIP1, LIP5; lipoyl synthase [EC:2.8.1.8]"
"1655"	"Rsub_03093"	"hypothetical_protein"
"1656"	"Rsub_03097"	"CTDSP; carboxy-terminal domain RNA polymerase II polypeptide A small phosphatase [EC:3.1.3.16]"
"1657"	"Rsub_03106"	"POLH; DNA polymerase eta [EC:2.7.7.7]"
"1658"	"Rsub_03107"	"topA; DNA topoisomerase I [EC:5.6.2.1]"
"1659"	"Rsub_03109"	"PGRMC1_2; membrane-associated progesterone receptor component"
"1660"	"Rsub_03111"	"ATG12; ubiquitin-like protein ATG12"
"1661"	"Rsub_03112"	"ALDO; fructose-bisphosphate aldolase, class I [EC:4.1.2.13]"
"1662"	"Rsub_03113"	"TRRAP; transformation/transcription domain-associated protein"
"1663"	"Rsub_03667"	"RP-L34e, RPL34; large subunit ribosomal protein L34e"
"1664"	"Rsub_03669"	"hypothetical_protein"
"1665"	"Rsub_03671"	"hypothetical_protein"
"1666"	"Rsub_03672"	"bglB; beta-glucosidase [EC:3.2.1.21]"
"1667"	"Rsub_03674"	"hypothetical_protein"
"1668"	"Rsub_03676"	"NUDT23; ADP-ribose/FAD diphosphatase [EC:3.6.1.13 3.6.1.18]"
"1669"	"Rsub_03678"	"hypothetical_protein"
"1670"	"Rsub_03679"	"hypothetical_protein"
"1671"	"Rsub_03680"	"hypothetical_protein"
"1672"	"Rsub_03681"	"DKC1, NOLA4, CBF5; H/ACA ribonucleoprotein complex subunit 4 [EC:5.4.99.-]"
"1673"	"Rsub_03683"	"hypothetical_protein"
"1674"	"Rsub_03684"	"hypothetical_protein"
"1675"	"Rsub_03685"	"ENTPD1_3_8, CD39; apyrase [EC:3.6.1.5]"
"1676"	"Rsub_03688"	"CFAP43, WDR96; cilia- and flagella-associated protein 43"
"1677"	"Rsub_03689"	"PFKFB3; 6-phosphofructo-2-kinase / fructose-2,6-biphosphatase 3 [EC:2.7.1.105 3.1.3.46]"
"1678"	"Rsub_03690"	"fabZ; 3-hydroxyacyl-[acyl-carrier-protein] dehydratase [EC:4.2.1.59]"
"1679"	"Rsub_03691"	"hypothetical_protein"
"1680"	"Rsub_03692"	"hypothetical_protein"
"1681"	"Rsub_03696"	"IMP3; U3 small nucleolar ribonucleoprotein protein IMP3"
"1682"	"Rsub_03697"	"TC.ZIP, zupT, ZRT3, ZIP2; zinc transporter, ZIP family"
"1683"	"Rsub_03704"	"DDX54, DBP10; ATP-dependent RNA helicase DDX54/DBP10 [EC:5.6.2.7]"
"1684"	"Rsub_03706"	"DCTPP1; dCTP diphosphatase [EC:3.6.1.12]"
"1685"	"Rsub_03708"	"hypothetical_protein"
"1686"	"Rsub_03710"	"purB, ADSL; adenylosuccinate lyase [EC:4.3.2.2]"
"1687"	"Rsub_03711"	"PCYT2; ethanolamine-phosphate cytidylyltransferase [EC:2.7.7.14]"
"1688"	"Rsub_03713"	"trpC; indole-3-glycerol phosphate synthase [EC:4.1.1.48]"
"1689"	"Rsub_03715"	"hypothetical_protein"
"1690"	"Rsub_03718"	"NDUFS3; NADH dehydrogenase (ubiquinone) Fe-S protein 3 [EC:7.1.1.2]"
"1691"	"Rsub_03721"	"hypothetical_protein"
"1692"	"Rsub_03724"	"ARL1; ADP-ribosylation factor-like protein 1"
"1693"	"Rsub_03726"	"hypothetical_protein"
"1694"	"Rsub_03730"	"hypothetical_protein"
"1695"	"Rsub_03731"	"hypothetical_protein"
"1696"	"Rsub_03732"	"ispH, lytB; 4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4]"
"1697"	"Rsub_03735"	"DBP3; ATP-dependent RNA helicase DBP3 [EC:5.6.2.7]"
"1698"	"Rsub_03736"	"AASDH; acyl-CoA synthetase [EC:6.2.1.-]"
"1699"	"Rsub_03737"	"RP-S27e, RPS27; small subunit ribosomal protein S27e"
"1700"	"Rsub_03738"	"polA; DNA polymerase I [EC:2.7.7.7]"
"1701"	"Rsub_03739"	"LPIN; phosphatidate phosphatase LPIN [EC:3.1.3.4]"
"1702"	"Rsub_03742"	"hypothetical_protein"
"1703"	"Rsub_03743"	"hypothetical_protein"
"1704"	"Rsub_03745"	"D2HGDH; D-2-hydroxyglutarate dehydrogenase [EC:1.1.99.39]"
"1705"	"Rsub_03748"	"hypothetical_protein"
"1706"	"Rsub_03749"	"DDX42, SF3B125; ATP-dependent RNA helicase DDX42 [EC:5.6.2.7]"
"1707"	"Rsub_03754"	"engB; GTP-binding protein"
"1708"	"Rsub_03755"	"SMC6; structural maintenance of chromosomes protein 6"
"1709"	"Rsub_03756"	"hypothetical_protein"
"1710"	"Rsub_03758"	"RP-L4, MRPL4, rplD; large subunit ribosomal protein L4"
"1711"	"Rsub_03759"	"E1.2.1.88; 1-pyrroline-5-carboxylate dehydrogenase [EC:1.2.1.88]"
"1712"	"Rsub_03763"	"DNAL4; dynein axonemal light chain 4"
"1713"	"Rsub_03765"	"hypothetical_protein"
"1714"	"Rsub_03766"	"mutT, NUDT15, MTH2; 8-oxo-dGTP diphosphatase [EC:3.6.1.55]"
"1715"	"Rsub_03767"	"PEO1; twinkle protein [EC:5.6.2.3]"
"1716"	"Rsub_03768"	"trpA; tryptophan synthase alpha chain [EC:4.2.1.20]"
"1717"	"Rsub_03769"	"RP-L12e, RPL12; large subunit ribosomal protein L12e"
"1718"	"Rsub_03770"	"CPK; calcium-dependent protein kinase [EC:2.7.11.1]"
"1719"	"Rsub_03771"	"PPM1L, PP2CE; protein phosphatase 1L [EC:3.1.3.16]"
"1720"	"Rsub_03773"	"TBL1; transducin (beta)-like 1"
"1721"	"Rsub_03774"	"rpe, RPE; ribulose-phosphate 3-epimerase [EC:5.1.3.1]"
"1722"	"Rsub_03775"	"hypothetical_protein"
"1723"	"Rsub_03776"	"dnaJ; molecular chaperone DnaJ"
"1724"	"Rsub_03777"	"hypothetical_protein"
"1725"	"Rsub_03778"	"GLDC, gcvP; glycine cleavage system P protein (glycine dehydrogenase) [EC:1.4.4.2]"
"1726"	"Rsub_03781"	"hypothetical_protein"
"1727"	"Rsub_03783"	"hypothetical_protein"
"1728"	"Rsub_03784"	"TMK; receptor protein kinase TMK [EC:2.7.11.1]"
"1729"	"Rsub_03785"	"ATP2C; P-type Ca2+ transporter type 2C [EC:7.2.2.10]"
"1730"	"Rsub_03786"	"hypothetical_protein"
"1731"	"Rsub_03787"	"hypothetical_protein"
"1732"	"Rsub_03790"	"hypothetical_protein"
"1733"	"Rsub_03792"	"RFC3_5; replication factor C subunit 3/5"
"1734"	"Rsub_03793"	"hypothetical_protein"
"1735"	"Rsub_03794"	"HBS1; elongation factor 1 alpha-like protein"
"1736"	"Rsub_03795"	"E2.4.1.14; sucrose-phosphate synthase [EC:2.4.1.14]"
"1737"	"Rsub_03797"	"KCS; 3-ketoacyl-CoA synthase [EC:2.3.1.199]"
"1738"	"Rsub_03798"	"hypothetical_protein"
"1739"	"Rsub_03799"	"hypothetical_protein"
"1740"	"Rsub_03800"	"hypothetical_protein"
"1741"	"Rsub_03803"	"hypothetical_protein"
"1742"	"Rsub_03806"	"RP-S4e, RPS4; small subunit ribosomal protein S4e"
"1743"	"Rsub_03807"	"hypothetical_protein"
"1744"	"Rsub_03812"	"HNRNPA1_3; heterogeneous nuclear ribonucleoprotein A1/A3"
"1745"	"Rsub_03813"	"hypothetical_protein"
"1746"	"Rsub_03814"	"hypothetical_protein"
"1747"	"Rsub_03815"	"gapN; glyceraldehyde-3-phosphate dehydrogenase (NADP+) [EC:1.2.1.9]"
"1748"	"Rsub_03816"	"RUVBL2, RVB2, INO80J; RuvB-like protein 2 [EC:5.6.2.3]"
"1749"	"Rsub_03818"	"hypothetical_protein"
"1750"	"Rsub_03819"	"hypothetical_protein"
"1751"	"Rsub_03821"	"hypothetical_protein"
"1752"	"Rsub_03822"	"hypothetical_protein"
"1753"	"Rsub_03824"	"hypothetical_protein"
"1754"	"Rsub_03825"	"hypothetical_protein"
"1755"	"Rsub_03827"	"hypothetical_protein"
"1756"	"Rsub_03829"	"hypothetical_protein"
"1757"	"Rsub_03831"	"DNM1L; dynamin 1-like protein [EC:3.6.5.5]"
"1758"	"Rsub_03837"	"CFAP45; cilia- and flagella-associated protein 45"
"1759"	"Rsub_03838"	"hypothetical_protein"
"1760"	"Rsub_03840"	"E3.1.1.45; carboxymethylenebutenolidase [EC:3.1.1.45]"
"1761"	"Rsub_03841"	"GXM; glucuronoxylan 4-O-methyltransferase [EC:2.1.1.112]"
"1762"	"Rsub_03842"	"hypothetical_protein"
"1763"	"Rsub_03844"	"hypothetical_protein"
"1764"	"Rsub_03848"	"purC; phosphoribosylaminoimidazole-succinocarboxamide synthase [EC:6.3.2.6]"
"1765"	"Rsub_03849"	"ATG7; ubiquitin-like modifier-activating enzyme ATG7"
"1766"	"Rsub_03852"	"SAMHD1; deoxynucleoside triphosphate triphosphohydrolase SAMHD1 [EC:3.1.5.-]"
